dataset,series,date,value
tsf_increment,社会融资规模增量统计__4,2022-07-01,-1137.0
tsf_increment,社会融资规模增量统计__4,2022-08-01,-826.0
tsf_increment,社会融资规模增量统计__4,2022-09-01,-713.0
tsf_increment,社会融资规模增量统计__4,2022-10-01,-724.0
tsf_increment,社会融资规模增量统计__4,2022-11-01,-648.0
tsf_increment,社会融资规模增量统计__4,2022-12-01,-1665.0
tsf_increment,社会融资规模增量统计__4,2023-02-01,179.0
tsf_increment,社会融资规模增量统计__4,2023-03-01,427.0
tsf_increment,社会融资规模增量统计__4,2023-04-01,-319.0
tsf_increment,社会融资规模增量统计__4,2023-05-01,-338.0
tsf_increment,社会融资规模增量统计__4,2023-06-01,-191.0
tsf_increment,社会融资规模增量统计__4,2023-07-01,-339.0
tsf_increment,社会融资规模增量统计__4,2023-08-01,-201.0
tsf_increment,社会融资规模增量统计__4,2023-09-01,-583.0
tsf_increment,社会融资规模增量统计__4,2023-10-01,152.0
tsf_increment,社会融资规模增量统计__4,2023-11-01,-357.0
tsf_increment,社会融资规模增量统计__4,2023-12-01,-635.0
tsf_increment,社会融资规模增量统计__4,2024-02-01,980.0
tsf_increment,社会融资规模增量统计__4,2024-03-01,543.0
tsf_increment,社会融资规模增量统计__4,2024-04-01,-310.0
tsf_increment,社会融资规模增量统计__4,2024-05-01,-487.0
tsf_increment,社会融资规模增量统计__4,2024-06-01,-807.0
tsf_increment,社会融资规模增量统计__4,2024-07-01,-890.0
tsf_increment,社会融资规模增量统计__4,2024-08-01,-612.0
tsf_increment,社会融资规模增量统计__4,2024-09-01,-480.0
tsf_increment,社会融资规模增量统计__4,2024-10-01,-710.0
tsf_increment,社会融资规模增量统计__4,2024-11-01,-468.0
tsf_increment,社会融资规模增量统计__4,2024-12-01,-675.0
tsf_increment,社会融资规模增量统计__4,2025-02-01,-673.0
tsf_increment,社会融资规模增量统计__4,2025-03-01,-295.0
tsf_increment,社会融资规模增量统计__4,2025-04-01,-130.0
tsf_increment,社会融资规模增量统计__4,2025-05-01,134.0
tsf_increment,社会融资规模增量统计__4,2025-06-01,325.0
tsf_increment,社会融资规模增量统计__4,2025-07-01,-87.0
tsf_increment,社会融资规模增量统计__4,2025-08-01,-91.0
tsf_increment,社会融资规模增量统计__4,2025-09-01,-129.0
tsf_increment,社会融资规模增量统计__4,2025-10-01,-200.0
tsf_increment,社会融资规模增量统计__5,2015-02-01,2131.0
tsf_increment,社会融资规模增量统计__5,2015-03-01,1111.0
tsf_increment,社会融资规模增量统计__5,2015-04-01,344.0
tsf_increment,社会融资规模增量统计__5,2015-05-01,324.0
tsf_increment,社会融资规模增量统计__5,2015-06-01,1414.0
tsf_increment,社会融资规模增量统计__5,2015-07-01,1137.0
tsf_increment,社会融资规模增量统计__5,2015-08-01,1198.0
tsf_increment,社会融资规模增量统计__5,2015-09-01,2422.0
tsf_increment,社会融资规模增量统计__5,2015-10-01,1390.0
tsf_increment,社会融资规模增量统计__5,2015-11-01,910.0
tsf_increment,社会融资规模增量统计__5,2015-12-01,3530.0
tsf_increment,社会融资规模增量统计__5,2016-02-01,3825.0
tsf_increment,社会融资规模增量统计__5,2016-03-01,1660.0
tsf_increment,社会融资规模增量统计__5,2016-04-01,1694.0
tsf_increment,社会融资规模增量统计__5,2016-05-01,1566.0
tsf_increment,社会融资规模增量统计__5,2016-06-01,1721.0
tsf_increment,社会融资规模增量统计__5,2016-07-01,1775.0
tsf_increment,社会融资规模增量统计__5,2016-08-01,1432.0
tsf_increment,社会融资规模增量统计__5,2016-09-01,1451.0
tsf_increment,社会融资规模增量统计__5,2016-10-01,725.0
tsf_increment,社会融资规模增量统计__5,2016-11-01,1994.0
tsf_increment,社会融资规模增量统计__5,2016-12-01,4011.0
tsf_increment,社会融资规模增量统计__5,2017-02-01,4308.0
tsf_increment,社会融资规模增量统计__5,2017-03-01,2039.0
tsf_increment,社会融资规模增量统计__5,2017-04-01,-48.0
tsf_increment,社会融资规模增量统计__5,2017-05-01,-278.0
tsf_increment,社会融资规模增量统计__5,2017-06-01,-32.0
tsf_increment,社会融资规模增量统计__5,2017-07-01,163.0
tsf_increment,社会融资规模增量统计__5,2017-08-01,-82.0
tsf_increment,社会融资规模增量统计__5,2017-09-01,775.0
tsf_increment,社会融资规模增量统计__5,2017-10-01,43.0
tsf_increment,社会融资规模增量统计__5,2017-11-01,280.0
tsf_increment,社会融资规模增量统计__5,2017-12-01,601.0
tsf_increment,社会融资规模增量统计__5,2018-02-01,-1464.0
tsf_increment,社会融资规模增量统计__5,2018-03-01,-1850.0
tsf_increment,社会融资规模增量统计__5,2018-04-01,-1481.0
tsf_increment,社会融资规模增量统计__5,2018-05-01,-1570.0
tsf_increment,社会融资规模增量统计__5,2018-06-01,-1642.0
tsf_increment,社会融资规模增量统计__5,2018-07-01,-950.0
tsf_increment,社会融资规模增量统计__5,2018-08-01,-1207.0
tsf_increment,社会融资规模增量统计__5,2018-09-01,-1432.0
tsf_increment,社会融资规模增量统计__5,2018-10-01,-949.0
tsf_increment,社会融资规模增量统计__5,2018-11-01,-1310.0
tsf_increment,社会融资规模增量统计__5,2018-12-01,-2210.0
tsf_increment,社会融资规模增量统计__5,2019-02-01,-1207.0
tsf_increment,社会融资规模增量统计__5,2019-03-01,-1070.0
tsf_increment,社会融资规模增量统计__5,2019-04-01,-1197.0
tsf_increment,社会融资规模增量统计__5,2019-05-01,-631.0
tsf_increment,社会融资规模增量统计__5,2019-06-01,-827.0
tsf_increment,社会融资规模增量统计__5,2019-07-01,-987.0
tsf_increment,社会融资规模增量统计__5,2019-08-01,-513.0
tsf_increment,社会融资规模增量统计__5,2019-09-01,-22.0
tsf_increment,社会融资规模增量统计__5,2019-10-01,-667.0
tsf_increment,社会融资规模增量统计__5,2019-11-01,-959.0
tsf_increment,社会融资规模增量统计__5,2019-12-01,-1316.0
tsf_increment,社会融资规模增量统计__5,2020-02-01,-382.0
tsf_increment,社会融资规模增量统计__5,2020-03-01,-588.0
tsf_increment,社会融资规模增量统计__5,2020-04-01,-579.0
tsf_increment,社会融资规模增量统计__5,2020-05-01,-273.0
tsf_increment,社会融资规模增量统计__5,2020-06-01,-484.0
tsf_increment,社会融资规模增量统计__5,2020-07-01,-152.0
tsf_increment,社会融资规模增量统计__5,2020-08-01,-415.0
tsf_increment,社会融资规模增量统计__5,2020-09-01,-317.0
tsf_increment,社会融资规模增量统计__5,2020-10-01,-174.0
tsf_increment,社会融资规模增量统计__5,2020-11-01,-31.0
tsf_increment,社会融资规模增量统计__5,2020-12-01,-559.0
tsf_increment,社会融资规模增量统计__5,2021-02-01,-9.0
tsf_increment,社会融资规模增量统计__5,2021-03-01,-42.0
tsf_increment,社会融资规模增量统计__5,2021-04-01,-213.0
tsf_increment,社会融资规模增量统计__5,2021-05-01,-408.0
tsf_increment,社会融资规模增量统计__5,2021-06-01,-474.0
tsf_increment,社会融资规模增量统计__5,2021-07-01,-151.0
tsf_increment,社会融资规模增量统计__5,2021-08-01,177.0
tsf_increment,社会融资规模增量统计__5,2021-09-01,-22.0
tsf_increment,社会融资规模增量统计__5,2021-10-01,-173.0
tsf_increment,社会融资规模增量统计__5,2021-11-01,35.0
tsf_increment,社会融资规模增量统计__5,2021-12-01,-416.0
tsf_increment,社会融资规模增量统计__5,2022-02-01,354.0
tsf_increment,社会融资规模增量统计__5,2022-03-01,107.0
tsf_increment,社会融资规模增量统计__5,2022-04-01,-2.0
tsf_increment,社会融资规模增量统计__5,2022-05-01,-132.0
tsf_increment,社会融资规模增量统计__5,2022-06-01,-380.0
tsf_increment,社会融资规模增量统计__5,2022-07-01,89.0
tsf_increment,社会融资规模增量统计__5,2022-08-01,1755.0
tsf_increment,社会融资规模增量统计__5,2022-09-01,1508.0
tsf_increment,社会融资规模增量统计__5,2022-10-01,470.0
tsf_increment,社会融资规模增量统计__5,2022-11-01,-88.0
tsf_increment,社会融资规模增量统计__5,2022-12-01,-101.0
tsf_increment,社会融资规模增量统计__5,2023-02-01,507.0
tsf_increment,社会融资规模增量统计__5,2023-03-01,175.0
tsf_increment,社会融资规模增量统计__5,2023-04-01,83.0
tsf_increment,社会融资规模增量统计__5,2023-05-01,35.0
tsf_increment,社会融资规模增量统计__5,2023-06-01,-56.0
tsf_increment,社会融资规模增量统计__5,2023-07-01,8.0
tsf_increment,社会融资规模增量统计__5,2023-08-01,97.0
tsf_increment,社会融资规模增量统计__5,2023-09-01,208.0
tsf_increment,社会融资规模增量统计__5,2023-10-01,-429.0
tsf_increment,社会融资规模增量统计__5,2023-11-01,-386.0
tsf_increment,社会融资规模增量统计__5,2023-12-01,-43.0
tsf_increment,社会融资规模增量统计__5,2024-02-01,-531.0
tsf_increment,社会融资规模增量统计__5,2024-03-01,-465.0
tsf_increment,社会融资规模增量统计__5,2024-04-01,89.0
tsf_increment,社会融资规模增量统计__5,2024-05-01,-9.0
tsf_increment,社会融资规模增量统计__5,2024-06-01,-3.0
tsf_increment,社会融资规模增量统计__5,2024-07-01,345.0
tsf_increment,社会融资规模增量统计__5,2024-08-01,25.0
tsf_increment,社会融资规模增量统计__5,2024-09-01,392.0
tsf_increment,社会融资规模增量统计__5,2024-10-01,-219.0
tsf_increment,社会融资规模增量统计__5,2024-11-01,-183.0
tsf_increment,社会融资规模增量统计__5,2024-12-01,-20.0
tsf_increment,社会融资规模增量统计__5,2025-02-01,221.0
tsf_increment,社会融资规模增量统计__5,2025-03-01,-165.0
tsf_increment,社会融资规模增量统计__5,2025-04-01,-2.0
tsf_increment,社会融资规模增量统计__5,2025-05-01,-166.0
tsf_increment,社会融资规模增量统计__5,2025-06-01,-400.0
tsf_increment,社会融资规模增量统计__5,2025-07-01,-177.0
tsf_increment,社会融资规模增量统计__5,2025-08-01,-165.0
tsf_increment,社会融资规模增量统计__5,2025-09-01,283.0
tsf_increment,社会融资规模增量统计__5,2025-10-01,1654.0
tsf_increment,社会融资规模增量统计__6,2015-02-01,90.0
tsf_increment,社会融资规模增量统计__6,2015-03-01,-77.0
tsf_increment,社会融资规模增量统计__6,2015-04-01,-46.0
tsf_increment,社会融资规模增量统计__6,2015-05-01,-195.0
tsf_increment,社会融资规模增量统计__6,2015-06-01,536.0
tsf_increment,社会融资规模增量统计__6,2015-07-01,99.0
tsf_increment,社会融资规模增量统计__6,2015-08-01,317.0
tsf_increment,社会融资规模增量统计__6,2015-09-01,-159.0
tsf_increment,社会融资规模增量统计__6,2015-10-01,-201.0
tsf_increment,社会融资规模增量统计__6,2015-11-01,-301.0
tsf_increment,社会融资规模增量统计__6,2015-12-01,370.0
tsf_increment,社会融资规模增量统计__6,2016-02-01,860.0
tsf_increment,社会融资规模增量统计__6,2016-03-01,732.0
tsf_increment,社会融资规模增量统计__6,2016-04-01,269.0
tsf_increment,社会融资规模增量统计__6,2016-05-01,121.0
tsf_increment,社会融资规模增量统计__6,2016-06-01,809.0
tsf_increment,社会融资规模增量统计__6,2016-07-01,210.0
tsf_increment,社会融资规模增量统计__6,2016-08-01,736.0
tsf_increment,社会融资规模增量统计__6,2016-09-01,1057.0
tsf_increment,社会融资规模增量统计__6,2016-10-01,530.0
tsf_increment,社会融资规模增量统计__6,2016-11-01,1625.0
tsf_increment,社会融资规模增量统计__6,2016-12-01,1643.0
tsf_increment,社会融资规模增量统计__6,2017-02-01,4237.0
tsf_increment,社会融资规模增量统计__6,2017-03-01,3113.0
tsf_increment,社会融资规模增量统计__6,2017-04-01,1473.0
tsf_increment,社会融资规模增量统计__6,2017-05-01,1812.0
tsf_increment,社会融资规模增量统计__6,2017-06-01,2481.0
tsf_increment,社会融资规模增量统计__6,2017-07-01,1232.0
tsf_increment,社会融资规模增量统计__6,2017-08-01,1143.0
tsf_increment,社会融资规模增量统计__6,2017-09-01,2368.0
tsf_increment,社会融资规模增量统计__6,2017-10-01,1019.0
tsf_increment,社会融资规模增量统计__6,2017-11-01,1434.0
tsf_increment,社会融资规模增量统计__6,2017-12-01,2245.0
tsf_increment,社会融资规模增量统计__6,2018-02-01,1115.0
tsf_increment,社会融资规模增量统计__6,2018-03-01,-357.0
tsf_increment,社会融资规模增量统计__6,2018-04-01,-94.0
tsf_increment,社会融资规模增量统计__6,2018-05-01,-904.0
tsf_increment,社会融资规模增量统计__6,2018-06-01,-1623.0
tsf_increment,社会融资规模增量统计__6,2018-07-01,-1192.0
tsf_increment,社会融资规模增量统计__6,2018-08-01,-688.0
tsf_increment,社会融资规模增量统计__6,2018-09-01,-909.0
tsf_increment,社会融资规模增量统计__6,2018-10-01,-1273.0
tsf_increment,社会融资规模增量统计__6,2018-11-01,-467.0
tsf_increment,社会融资规模增量统计__6,2018-12-01,-509.0
tsf_increment,社会融资规模增量统计__6,2019-02-01,308.0
tsf_increment,社会融资规模增量统计__6,2019-03-01,528.0
tsf_increment,社会融资规模增量统计__6,2019-04-01,129.0
tsf_increment,社会融资规模增量统计__6,2019-05-01,-52.0
tsf_increment,社会融资规模增量统计__6,2019-06-01,15.0
tsf_increment,社会融资规模增量统计__6,2019-07-01,-676.0
tsf_increment,社会融资规模增量统计__6,2019-08-01,-658.0
tsf_increment,社会融资规模增量统计__6,2019-09-01,-672.0
tsf_increment,社会融资规模增量统计__6,2019-10-01,-624.0
tsf_increment,社会融资规模增量统计__6,2019-11-01,-673.0
tsf_increment,社会融资规模增量统计__6,2019-12-01,-1092.0
tsf_increment,社会融资规模增量统计__6,2020-02-01,-108.0
tsf_increment,社会融资规模增量统计__6,2020-03-01,-21.0
tsf_increment,社会融资规模增量统计__6,2020-04-01,23.0
tsf_increment,社会融资规模增量统计__6,2020-05-01,-337.0
tsf_increment,社会融资规模增量统计__6,2020-06-01,-852.0
tsf_increment,社会融资规模增量统计__6,2020-07-01,-1367.0
tsf_increment,社会融资规模增量统计__6,2020-08-01,-316.0
tsf_increment,社会融资规模增量统计__6,2020-09-01,-1159.0
tsf_increment,社会融资规模增量统计__6,2020-10-01,-875.0
tsf_increment,社会融资规模增量统计__6,2020-11-01,-1387.0
tsf_increment,社会融资规模增量统计__6,2020-12-01,-4620.0
tsf_increment,社会融资规模增量统计__6,2021-02-01,-1778.0
tsf_increment,社会融资规模增量统计__6,2021-03-01,-1791.0
tsf_increment,社会融资规模增量统计__6,2021-04-01,-1328.0
tsf_increment,社会融资规模增量统计__6,2021-05-01,-1295.0
tsf_increment,社会融资规模增量统计__6,2021-06-01,-1046.0
tsf_increment,社会融资规模增量统计__6,2021-07-01,-1571.0
tsf_increment,社会融资规模增量统计__6,2021-08-01,-1362.0
tsf_increment,社会融资规模增量统计__6,2021-09-01,-2098.0
tsf_increment,社会融资规模增量统计__6,2021-10-01,-1061.0
tsf_increment,社会融资规模增量统计__6,2021-11-01,-2190.0
tsf_increment,社会融资规模增量统计__6,2021-12-01,-4553.0
tsf_increment,社会融资规模增量统计__6,2022-02-01,-1431.0
tsf_increment,社会融资规模增量统计__6,2022-03-01,-259.0
tsf_increment,社会融资规模增量统计__6,2022-04-01,-615.0
tsf_increment,社会融资规模增量统计__6,2022-05-01,-619.0
tsf_increment,社会融资规模增量统计__6,2022-06-01,-828.0
tsf_increment,社会融资规模增量统计__6,2022-07-01,-398.0
tsf_increment,社会融资规模增量统计__6,2022-08-01,-472.0
tsf_increment,社会融资规模增量统计__6,2022-09-01,-191.0
tsf_increment,社会融资规模增量统计__6,2022-10-01,-61.0
tsf_increment,社会融资规模增量统计__6,2022-11-01,-365.0
tsf_increment,社会融资规模增量统计__6,2022-12-01,-764.0
tsf_increment,社会融资规模增量统计__6,2023-02-01,4.0
tsf_increment,社会融资规模增量统计__6,2023-03-01,-45.0
tsf_increment,社会融资规模增量统计__6,2023-04-01,119.0
tsf_increment,社会融资规模增量统计__6,2023-05-01,303.0
tsf_increment,社会融资规模增量统计__6,2023-06-01,-154.0
tsf_increment,社会融资规模增量统计__6,2023-07-01,230.0
tsf_increment,社会融资规模增量统计__6,2023-08-01,-221.0
tsf_increment,社会融资规模增量统计__6,2023-09-01,402.0
tsf_increment,社会融资规模增量统计__6,2023-10-01,393.0
tsf_increment,社会融资规模增量统计__6,2023-11-01,197.0
tsf_increment,社会融资规模增量统计__6,2023-12-01,347.0
tsf_increment,社会融资规模增量统计__6,2024-02-01,1303.0
tsf_increment,社会融资规模增量统计__6,2024-03-01,681.0
tsf_increment,社会融资规模增量统计__6,2024-04-01,142.0
tsf_increment,社会融资规模增量统计__6,2024-05-01,224.0
tsf_increment,社会融资规模增量统计__6,2024-06-01,748.0
tsf_increment,社会融资规模增量统计__6,2024-07-01,-26.0
tsf_increment,社会融资规模增量统计__6,2024-08-01,484.0
tsf_increment,社会融资规模增量统计__6,2024-09-01,6.0
tsf_increment,社会融资规模增量统计__6,2024-10-01,172.0
tsf_increment,社会融资规模增量统计__6,2024-11-01,91.0
tsf_increment,社会融资规模增量统计__6,2024-12-01,151.0
tsf_increment,社会融资规模增量统计__6,2025-02-01,293.0
tsf_increment,社会融资规模增量统计__6,2025-03-01,238.0
tsf_increment,社会融资规模增量统计__6,2025-04-01,-77.0
tsf_increment,社会融资规模增量统计__6,2025-05-01,173.0
tsf_increment,社会融资规模增量统计__6,2025-06-01,816.0
tsf_increment,社会融资规模增量统计__6,2025-07-01,149.0
tsf_increment,社会融资规模增量统计__6,2025-08-01,350.0
tsf_increment,社会融资规模增量统计__6,2025-09-01,62.0
tsf_increment,社会融资规模增量统计__6,2025-10-01,155.0
tsf_increment,社会融资规模增量统计__7,2015-02-01,1354.0
tsf_increment,社会融资规模增量统计__7,2015-03-01,-910.0
tsf_increment,社会融资规模增量统计__7,2015-04-01,-74.0
tsf_increment,社会融资规模增量统计__7,2015-05-01,961.0
tsf_increment,社会融资规模增量统计__7,2015-06-01,-1028.0
tsf_increment,社会融资规模增量统计__7,2015-07-01,-3317.0
tsf_increment,社会融资规模增量统计__7,2015-08-01,-1577.0
tsf_increment,社会融资规模增量统计__7,2015-09-01,-1279.0
tsf_increment,社会融资规模增量统计__7,2015-10-01,-3697.0
tsf_increment,社会融资规模增量统计__7,2015-11-01,-2545.0
tsf_increment,社会融资规模增量统计__7,2015-12-01,1546.0
tsf_increment,社会融资规模增量统计__7,2016-02-01,-2378.0
tsf_increment,社会融资规模增量统计__7,2016-03-01,173.0
tsf_increment,社会融资规模增量统计__7,2016-04-01,-2776.0
tsf_increment,社会融资规模增量统计__7,2016-05-01,-5067.0
tsf_increment,社会融资规模增量统计__7,2016-06-01,-2720.0
tsf_increment,社会融资规模增量统计__7,2016-07-01,-5118.0
tsf_increment,社会融资规模增量统计__7,2016-08-01,-376.0
tsf_increment,社会融资规模增量统计__7,2016-09-01,-2230.0
tsf_increment,社会融资规模增量统计__7,2016-10-01,-1801.0
tsf_increment,社会融资规模增量统计__7,2016-11-01,1171.0
tsf_increment,社会融资规模增量统计__7,2016-12-01,1606.0
tsf_increment,社会融资规模增量统计__7,2017-02-01,4411.0
tsf_increment,社会融资规模增量统计__7,2017-03-01,2390.0
tsf_increment,社会融资规模增量统计__7,2017-04-01,345.0
tsf_increment,社会融资规模增量统计__7,2017-05-01,-1245.0
tsf_increment,社会融资规模增量统计__7,2017-06-01,-230.0
tsf_increment,社会融资规模增量统计__7,2017-07-01,-2037.0
tsf_increment,社会融资规模增量统计__7,2017-08-01,242.0
tsf_increment,社会融资规模增量统计__7,2017-09-01,784.0
tsf_increment,社会融资规模增量统计__7,2017-10-01,12.0
tsf_increment,社会融资规模增量统计__7,2017-11-01,15.0
tsf_increment,社会融资规模增量统计__7,2017-12-01,676.0
tsf_increment,社会融资规模增量统计__7,2018-02-01,1543.0
tsf_increment,社会融资规模增量统计__7,2018-03-01,-323.0
tsf_increment,社会融资规模增量统计__7,2018-04-01,1454.0
tsf_increment,社会融资规模增量统计__7,2018-05-01,-1741.0
tsf_increment,社会融资规模增量统计__7,2018-06-01,-3649.0
tsf_increment,社会融资规模增量统计__7,2018-07-01,-2744.0
tsf_increment,社会融资规模增量统计__7,2018-08-01,-779.0
tsf_increment,社会融资规模增量统计__7,2018-09-01,-548.0
tsf_increment,社会融资规模增量统计__7,2018-10-01,-453.0
tsf_increment,社会融资规模增量统计__7,2018-11-01,-127.0
tsf_increment,社会融资规模增量统计__7,2018-12-01,1023.0
tsf_increment,社会融资规模增量统计__7,2019-02-01,684.0
tsf_increment,社会融资规模增量统计__7,2019-03-01,1365.0
tsf_increment,社会融资规模增量统计__7,2019-04-01,-357.0
tsf_increment,社会融资规模增量统计__7,2019-05-01,-768.0
tsf_increment,社会融资规模增量统计__7,2019-06-01,-1311.0
tsf_increment,社会融资规模增量统计__7,2019-07-01,-4562.0
tsf_increment,社会融资规模增量统计__7,2019-08-01,157.0
tsf_increment,社会融资规模增量统计__7,2019-09-01,-431.0
tsf_increment,社会融资规模增量统计__7,2019-10-01,-1053.0
tsf_increment,社会融资规模增量统计__7,2019-11-01,570.0
tsf_increment,社会融资规模增量统计__7,2019-12-01,951.0
tsf_increment,社会融资规模增量统计__7,2020-02-01,-2558.0
tsf_increment,社会融资规模增量统计__7,2020-03-01,2818.0
tsf_increment,社会融资规模增量统计__7,2020-04-01,577.0
tsf_increment,社会融资规模增量统计__7,2020-05-01,836.0
tsf_increment,社会融资规模增量统计__7,2020-06-01,2190.0
tsf_increment,社会融资规模增量统计__7,2020-07-01,-1130.0
tsf_increment,社会融资规模增量统计__7,2020-08-01,1441.0
tsf_increment,社会融资规模增量统计__7,2020-09-01,1503.0
tsf_increment,社会融资规模增量统计__7,2020-10-01,-1089.0
tsf_increment,社会融资规模增量统计__7,2020-11-01,-625.0
tsf_increment,社会融资规模增量统计__7,2020-12-01,-2216.0
tsf_increment,社会融资规模增量统计__7,2021-02-01,5541.0
tsf_increment,社会融资规模增量统计__7,2021-03-01,-2296.0
tsf_increment,社会融资规模增量统计__7,2021-04-01,-2152.0
tsf_increment,社会融资规模增量统计__7,2021-05-01,-926.0
tsf_increment,社会融资规模增量统计__7,2021-06-01,-221.0
tsf_increment,社会融资规模增量统计__7,2021-07-01,-2316.0
tsf_increment,社会融资规模增量统计__7,2021-08-01,127.0
tsf_increment,社会融资规模增量统计__7,2021-09-01,14.0
tsf_increment,社会融资规模增量统计__7,2021-10-01,-886.0
tsf_increment,社会融资规模增量统计__7,2021-11-01,-383.0
tsf_increment,社会融资规模增量统计__7,2021-12-01,-1419.0
tsf_increment,社会融资规模增量统计__7,2022-02-01,505.0
tsf_increment,社会融资规模增量统计__7,2022-03-01,287.0
tsf_increment,社会融资规模增量统计__7,2022-04-01,-2557.0
tsf_increment,社会融资规模增量统计__7,2022-05-01,-1068.0
tsf_increment,社会融资规模增量统计__7,2022-06-01,1066.0
tsf_increment,社会融资规模增量统计__7,2022-07-01,-2744.0
tsf_increment,社会融资规模增量统计__7,2022-08-01,3486.0
tsf_increment,社会融资规模增量统计__7,2022-09-01,132.0
tsf_increment,社会融资规模增量统计__7,2022-10-01,-2156.0
tsf_increment,社会融资规模增量统计__7,2022-11-01,191.0
tsf_increment,社会融资规模增量统计__7,2022-12-01,-554.0
tsf_increment,社会融资规模增量统计__7,2023-02-01,2894.0
tsf_increment,社会融资规模增量统计__7,2023-03-01,1792.0
tsf_increment,社会融资规模增量统计__7,2023-04-01,-1345.0
tsf_increment,社会融资规模增量统计__7,2023-05-01,-1795.0
tsf_increment,社会融资规模增量统计__7,2023-06-01,-691.0
tsf_increment,社会融资规模增量统计__7,2023-07-01,-1963.0
tsf_increment,社会融资规模增量统计__7,2023-08-01,1129.0
tsf_increment,社会融资规模增量统计__7,2023-09-01,2397.0
tsf_increment,社会融资规模增量统计__7,2023-10-01,-2536.0
tsf_increment,社会融资规模增量统计__7,2023-11-01,202.0
tsf_increment,社会融资规模增量统计__7,2023-12-01,-1867.0
tsf_increment,社会融资规模增量统计__7,2024-02-01,1950.0
tsf_increment,社会融资规模增量统计__7,2024-03-01,3552.0
tsf_increment,社会融资规模增量统计__7,2024-04-01,-4490.0
tsf_increment,社会融资规模增量统计__7,2024-05-01,-1331.0
tsf_increment,社会融资规模增量统计__7,2024-06-01,-2045.0
tsf_increment,社会融资规模增量统计__7,2024-07-01,-1075.0
tsf_increment,社会融资规模增量统计__7,2024-08-01,651.0
tsf_increment,社会融资规模增量统计__7,2024-09-01,1312.0
tsf_increment,社会融资规模增量统计__7,2024-10-01,-1396.0
tsf_increment,社会融资规模增量统计__7,2024-11-01,910.0
tsf_increment,社会融资规模增量统计__7,2024-12-01,-1332.0
tsf_increment,社会融资规模增量统计__7,2025-02-01,1667.0
tsf_increment,社会融资规模增量统计__7,2025-03-01,3632.0
tsf_increment,社会融资规模增量统计__7,2025-04-01,-2794.0
tsf_increment,社会融资规模增量统计__7,2025-05-01,-1164.0
tsf_increment,社会融资规模增量统计__7,2025-06-01,-1900.0
tsf_increment,社会融资规模增量统计__7,2025-07-01,-1638.0
tsf_increment,社会融资规模增量统计__7,2025-08-01,1973.0
tsf_increment,社会融资规模增量统计__7,2025-09-01,3234.0
tsf_increment,社会融资规模增量统计__7,2025-10-01,-2895.0
tsf_increment,社会融资规模增量统计__8,2015-02-01,2584.0
tsf_increment,社会融资规模增量统计__8,2015-03-01,1344.0
tsf_increment,社会融资规模增量统计__8,2015-04-01,1616.0
tsf_increment,社会融资规模增量统计__8,2015-05-01,1710.0
tsf_increment,社会融资规模增量统计__8,2015-06-01,2132.0
tsf_increment,社会融资规模增量统计__8,2015-07-01,2832.0
tsf_increment,社会融资规模增量统计__8,2015-08-01,3121.0
tsf_increment,社会融资规模增量统计__8,2015-09-01,3805.0
tsf_increment,社会融资规模增量统计__8,2015-10-01,3331.0
tsf_increment,社会融资规模增量统计__8,2015-11-01,3378.0
tsf_increment,社会融资规模增量统计__8,2015-12-01,3535.0
tsf_increment,社会融资规模增量统计__8,2016-02-01,6469.0
tsf_increment,社会融资规模增量统计__8,2016-03-01,7081.0
tsf_increment,社会融资规模增量统计__8,2016-04-01,2366.0
tsf_increment,社会融资规模增量统计__8,2016-05-01,-250.0
tsf_increment,社会融资规模增量统计__8,2016-06-01,-250.0
tsf_increment,社会融资规模增量统计__8,2016-07-01,2208.0
tsf_increment,社会融资规模增量统计__8,2016-08-01,3236.0
tsf_increment,社会融资规模增量统计__8,2016-09-01,2872.0
tsf_increment,社会融资规模增量统计__8,2016-10-01,2192.0
tsf_increment,社会融资规模增量统计__8,2016-11-01,3859.0
tsf_increment,社会融资规模增量统计__8,2016-12-01,-2016.0
tsf_increment,社会融资规模增量统计__8,2017-02-01,-1635.0
tsf_increment,社会融资规模增量统计__8,2017-03-01,129.0
tsf_increment,社会融资规模增量统计__8,2017-04-01,501.0
tsf_increment,社会融资规模增量统计__8,2017-05-01,-2488.0
tsf_increment,社会融资规模增量统计__8,2017-06-01,-169.0
tsf_increment,社会融资规模增量统计__8,2017-07-01,2621.0
tsf_increment,社会融资规模增量统计__8,2017-08-01,1137.0
tsf_increment,社会融资规模增量统计__8,2017-09-01,1654.0
tsf_increment,社会融资规模增量统计__8,2017-10-01,1482.0
tsf_increment,社会融资规模增量统计__8,2017-11-01,853.0
tsf_increment,社会融资规模增量统计__8,2017-12-01,337.0
tsf_increment,社会融资规模增量统计__8,2018-02-01,1866.0
tsf_increment,社会融资规模增量统计__8,2018-03-01,3536.0
tsf_increment,社会融资规模增量统计__8,2018-04-01,4047.0
tsf_increment,社会融资规模增量统计__8,2018-05-01,-382.0
tsf_increment,社会融资规模增量统计__8,2018-06-01,1349.0
tsf_increment,社会融资规模增量统计__8,2018-07-01,2195.0
tsf_increment,社会融资规模增量统计__8,2018-08-01,3402.0
tsf_increment,社会融资规模增量统计__8,2018-09-01,382.0
tsf_increment,社会融资规模增量统计__8,2018-10-01,1476.0
tsf_increment,社会融资规模增量统计__8,2018-11-01,3127.0
